cve_entidad,desc_entidad,cve_municipio,desc_municipio,id_indicador,indicador,año,valor,unidad_medida
25,Sinaloa,006,Culiacán,6200205272,Porcentaje de población nacida en otro país residente en México,2020,0.92543322073082,Porcentaje
25,Sinaloa,006,Culiacán,6200205273,Población de 5 años y más con religión distinta de católica,2020,80112,Personas
25,Sinaloa,006,Culiacán,6200205274,Porcentaje de población masculina nacida en otro país residente en México,2020,0.965489994827368,Porcentaje
25,Sinaloa,006,Culiacán,6200205277,Población de 5 años y más emigrante,2020,30860,Personas
25,Sinaloa,006,Culiacán,6200205280,Población con limitación en la actividad para ver,2020,59396,Personas
25,Sinaloa,006,Culiacán,6200205282,Porcentaje de población femenina nacida en otro país residente en México,2020,0.887052083577243,Porcentaje
25,Sinaloa,006,Culiacán,6200205284,Población nacida en otro país residente en México mujeres,2020,4546,Personas
25,Sinaloa,006,Culiacán,6200205285,Porcentaje de la población migrante internacional destino Estados Unidos de América,2020,83.1769547325103,Porcentaje
25,Sinaloa,006,Culiacán,6200205286,Población con limitación en la actividad mental,2020,13442,Personas
25,Sinaloa,006,Culiacán,6200205288,Índice de masculinidad de la población nacida en otro país residente en México,2020,104.289485261769,Índice
25,Sinaloa,006,Culiacán,6200205289,Población de 5 años y más sin religión,2020,108061,Personas
25,Sinaloa,006,Culiacán,6200240300,Porcentaje de hombres de 0 a 4 años,2015,4.445579,Porcentaje
25,Sinaloa,006,Culiacán,6200240300,Porcentaje de hombres de 0 a 4 años,2020,4.04636568835237,Porcentaje
25,Sinaloa,006,Culiacán,6200240301,Población católica,2020,793.717,Miles de personas
25,Sinaloa,006,Culiacán,6200240302,Porcentaje de la población de 60 a 84 años con limitación en la actividad,2020,28.5367150125294,Porcentaje
25,Sinaloa,006,Culiacán,6200240304,Tasa de monolingüismo de la población de 5 años y más hablante de Tojolabal,2020,0,Porcentaje
25,Sinaloa,006,Culiacán,6200240305,Porcentaje de la población que profesa la religión católica,2020,79.0925034627764,Porcentaje
25,Sinaloa,006,Culiacán,6200240310,Porcentaje de mujeres de 75 a 79 años,2015,0.6457858,Porcentaje
25,Sinaloa,006,Culiacán,6200240310,Porcentaje de mujeres de 75 a 79 años,2020,0.695724920609091,Porcentaje
25,Sinaloa,006,Culiacán,6200240311,Porcentaje de hombres de 10 a 14 años,2015,4.5548675,Porcentaje
25,Sinaloa,006,Culiacán,6200240311,Porcentaje de hombres de 10 a 14 años,2020,4.32888850731115,Porcentaje
25,Sinaloa,006,Culiacán,6200240312,Porcentaje de mujeres de 5 a 9 años,2015,4.5431541,Porcentaje
25,Sinaloa,006,Culiacán,6200240312,Porcentaje de mujeres de 5 a 9 años,2020,4.07002572654786,Porcentaje
25,Sinaloa,006,Culiacán,6200240314,Porcentaje de la población de 15 años y más con instrucción media superior,2015,25.066718,Porcentaje
25,Sinaloa,006,Culiacán,6200240314,Porcentaje de la población de 15 años y más con instrucción media superior,2020,25.0492937002253,Porcentaje
25,Sinaloa,006,Culiacán,6200240315,Porcentaje de la población con limitación mental,2020,1.40726812844436,Porcentaje
25,Sinaloa,006,Culiacán,6200240316,Tasa de monolingüismo de la población de 5 años y más hablante de Maya,2020,0,Porcentaje
25,Sinaloa,006,Culiacán,6200240318,Población de 5 años y más hablante de Tzeltal  (Tseltal),2020,124,Personas
25,Sinaloa,006,Culiacán,6200240319,Tasa de monolingüismo de la población de 5 años y más hablante de Mazateco,2020,3.05084745762711,Porcentaje
25,Sinaloa,006,Culiacán,6200240320,Población de 5 años y más hablante de Lenguas chinantecas,2020,1,Personas
25,Sinaloa,006,Culiacán,6200240323,Porcentaje de la población derechohabiente en el Seguro popular,2015,26.724684,Porcentaje
25,Sinaloa,006,Culiacán,6200240323,Porcentaje de la población derechohabiente en el Seguro popular,2020,16.3606673250352,Porcentaje
25,Sinaloa,006,Culiacán,6200240325,Tasa de monolingüismo de la población de 5 años y más hablante de Náhuatl,2020,1.05988341282458,Porcentaje
25,Sinaloa,006,Culiacán,6200240326,Población de 5 años y más hablante de Lenguas zapotecas,2020,554,Personas
25,Sinaloa,006,Culiacán,6200240328,Porcentaje de mujeres de 55 a 59 años,2015,2.0610115,Porcentaje
25,Sinaloa,006,Culiacán,6200240328,Porcentaje de mujeres de 55 a 59 años,2020,2.34084631058143,Porcentaje
25,Sinaloa,006,Culiacán,6200240330,Porcentaje de hombres de 75 a 79 años,2015,0.5515258,Porcentaje
25,Sinaloa,006,Culiacán,6200240330,Porcentaje de hombres de 75 a 79 años,2020,0.600086453979229,Porcentaje
25,Sinaloa,006,Culiacán,6200240331,Población de 5 años y más hablante de Maya,2020,10,Personas
25,Sinaloa,006,Culiacán,6200240332,Población de 5 años y más hablante de Otomí,2020,45,Personas
25,Sinaloa,006,Culiacán,6200240334,Población de 5 años y más hablante de Tojolabal,2020,3,Personas
25,Sinaloa,006,Culiacán,6200240341,Porcentaje de mujeres de 40 a 44 años,2015,3.7198987,Porcentaje
25,Sinaloa,006,Culiacán,6200240341,Porcentaje de mujeres de 40 a 44 años,2020,3.56168431519164,Porcentaje
25,Sinaloa,006,Culiacán,6200240342,Porcentaje de mujeres de 70 a 74 años,2015,0.9346435,Porcentaje
25,Sinaloa,006,Culiacán,6200240342,Porcentaje de mujeres de 70 a 74 años,2020,1.06090812617489,Porcentaje
25,Sinaloa,006,Culiacán,6200240343,Porcentaje de hombres de 15 a 19 años,2015,4.9158843,Porcentaje
25,Sinaloa,006,Culiacán,6200240343,Porcentaje de hombres de 15 a 19 años,2020,4.32299845560848,Porcentaje
25,Sinaloa,006,Culiacán,6200240344,Porcentaje de mujeres de 85 años y más,2015,0.2921728,Porcentaje
25,Sinaloa,006,Culiacán,6200240344,Porcentaje de mujeres de 85 años y más,2020,0.380457407438836,Porcentaje
25,Sinaloa,006,Culiacán,6200240345,Población de 5 años y más hablante de Mixe,2020,34,Personas
25,Sinaloa,006,Culiacán,6200240354,Porcentaje de mujeres de 10 a 14 años,2015,4.4458,Porcentaje
25,Sinaloa,006,Culiacán,6200240354,Porcentaje de mujeres de 10 a 14 años,2020,4.17225306457393,Porcentaje
25,Sinaloa,006,Culiacán,6200240356,Porcentaje de mujeres de 20 a 24 años,2015,4.9310234,Porcentaje
25,Sinaloa,006,Culiacán,6200240356,Porcentaje de mujeres de 20 a 24 años,2020,4.52755296304542,Porcentaje
25,Sinaloa,006,Culiacán,6200240357,Porcentaje de hombres de 35 a 39 años,2015,3.4739166,Porcentaje
25,Sinaloa,006,Culiacán,6200240357,Porcentaje de hombres de 35 a 39 años,2020,3.54441348562278,Porcentaje
25,Sinaloa,006,Culiacán,6200240358,Porcentaje de la población de 0 a 14 años con limitación en la actividad,2020,3.53527412585721,Porcentaje
25,Sinaloa,006,Culiacán,6200240361,Población de 5 años y más hablante de Mazahua,2020,39,Personas
25,Sinaloa,006,Culiacán,6200240364,Tasa de monolingüismo de la población de 5 años y más hablante de Chatino,2020,0,Porcentaje
25,Sinaloa,006,Culiacán,6200240365,Porcentaje de la población de 15 años y más con instrucción superior,2015,30.89382,Porcentaje
25,Sinaloa,006,Culiacán,6200240365,Porcentaje de la población de 15 años y más con instrucción superior,2020,34.0524596428562,Porcentaje
25,Sinaloa,006,Culiacán,6200240366,Tasa de monolingüismo de la población de 5 años y más hablante de Lenguas mixtecas,2020,0.91743119266055,Porcentaje
25,Sinaloa,006,Culiacán,6200240367,Porcentaje de la población con limitación para hablar o comunicarse,2020,5.54506364499643,Porcentaje
25,Sinaloa,006,Culiacán,6200240368,Porcentaje de la población de 15 años y más con instrucción no especificada,2015,0.1256583,Porcentaje
25,Sinaloa,006,Culiacán,6200240368,Porcentaje de la población de 15 años y más con instrucción no especificada,2020,0.151131963813249,Porcentaje
25,Sinaloa,006,Culiacán,6200240377,Porcentaje de mujeres de 45 a 49 años,2015,2.9596307,Porcentaje
25,Sinaloa,006,Culiacán,6200240377,Porcentaje de mujeres de 45 a 49 años,2020,3.2955338433386,Porcentaje
25,Sinaloa,006,Culiacán,6200240378,Porcentaje de mujeres de 0 a 4 años,2015,4.2047906,Porcentaje
25,Sinaloa,006,Culiacán,6200240378,Porcentaje de mujeres de 0 a 4 años,2020,3.89452215208513,Porcentaje
25,Sinaloa,006,Culiacán,6200240379,Porcentaje de mujeres de 80 a 84 años,2015,0.3412366,Porcentaje
25,Sinaloa,006,Culiacán,6200240379,Porcentaje de mujeres de 80 a 84 años,2020,0.468309026054993,Porcentaje
25,Sinaloa,006,Culiacán,6200240381,Tasa de monolingüismo de la población de 5 años y más hablante de Tzotzil (Tsotsil),2020,0,Porcentaje
25,Sinaloa,006,Culiacán,6200240384,Porcentaje de mujeres de 15 a 19 años,2015,4.6723333,Porcentaje
25,Sinaloa,006,Culiacán,6200240384,Porcentaje de mujeres de 15 a 19 años,2020,4.2666935545863,Porcentaje
25,Sinaloa,006,Culiacán,6200240386,Población de 5 años y más hablante de Lenguas mixtecas,2020,545,Personas
25,Sinaloa,006,Culiacán,6200240388,Porcentaje de hombres de 65 a 69 años,2015,1.0227152,Porcentaje
25,Sinaloa,006,Culiacán,6200240388,Porcentaje de hombres de 65 a 69 años,2020,1.24938978066046,Porcentaje
25,Sinaloa,006,Culiacán,6200240389,Tasa de crecimiento promedio anual de las viviendas particulares habitadas,2020,2.55244158502981,Tasa
25,Sinaloa,006,Culiacán,6200240390,Porcentaje de la población con discapacidad por accidente,2020,12.2706679226663,Porcentaje
25,Sinaloa,006,Culiacán,6200240395,"Viviendas, de cada cien que cuentan con electricidad, agua y drenaje",2020,98.0725059200842,Porcentaje
25,Sinaloa,006,Culiacán,6200240396,Porcentaje de la población de 30 a 59 años con limitación en la actividad,2020,10.9322514619119,Porcentaje
25,Sinaloa,006,Culiacán,6200240397,Tasa de monolingüismo de la población de 5 años y más hablante de Chol (Ch''ol),2020,0,Porcentaje
25,Sinaloa,006,Culiacán,6200240398,Tasa de monolingüismo de la población de 5 años y más hablante de Totonaca (Totonaco),2020,0,Porcentaje
25,Sinaloa,006,Culiacán,6200240407,Índice de envejecimiento,2020,45.0377555504489,Porcentaje
25,Sinaloa,006,Culiacán,6200240410,Porcentaje de hombres de 60 a 64 años,2015,1.4404206,Porcentaje
25,Sinaloa,006,Culiacán,6200240410,Porcentaje de hombres de 60 a 64 años,2020,1.71110993531925,Porcentaje
25,Sinaloa,006,Culiacán,6200240411,Porcentaje de hombres de 85 años y más,2015,0.2128308,Porcentaje
25,Sinaloa,006,Culiacán,6200240411,Porcentaje de hombres de 85 años y más,2020,0.254570031217274,Porcentaje
25,Sinaloa,006,Culiacán,6200240413,Tasa de monolingüismo de la población de 5 años y más hablante de Huasteco,2020,2.12765957446808,Porcentaje
25,Sinaloa,006,Culiacán,6200240414,"Porcentaje de la población derechohabiente en PEMEX, SDN o SM",2015,0.1986716,Porcentaje
25,Sinaloa,006,Culiacán,6200240414,"Porcentaje de la población derechohabiente en PEMEX, SDN o SM",2020,0.298772326463909,Porcentaje
25,Sinaloa,006,Culiacán,6200240416,Porcentaje de la población usuaria de servicios de salud en instituciones de servicios médicos privados,2020,2.2261295448735,Porcentaje
25,Sinaloa,006,Culiacán,6200240421,Porcentaje de la población derechohabiente en el ISSSTE,2015,13.507252,Porcentaje
25,Sinaloa,006,Culiacán,6200240421,Porcentaje de la población derechohabiente en el ISSSTE,2020,13.4110425449788,Porcentaje
25,Sinaloa,006,Culiacán,6200240423,Porcentaje de hombres de 40 a 44 años,2015,3.3788831,Porcentaje
25,Sinaloa,006,Culiacán,6200240423,Porcentaje de hombres de 40 a 44 años,2020,3.37250384101253,Porcentaje
25,Sinaloa,006,Culiacán,6200240424,Tasa de monolingüismo de la población de 5 años y más hablante de Mixe,2020,0,Porcentaje
25,Sinaloa,006,Culiacán,6200240425,Porcentaje de hombres de 70 a 74 años,2015,0.7232492,Porcentaje
25,Sinaloa,006,Culiacán,6200240425,Porcentaje de hombres de 70 a 74 años,2020,0.899979933891657,Porcentaje
25,Sinaloa,006,Culiacán,6200240426,Porcentaje de mujeres de 60 a 64 años,2015,1.6931434,Porcentaje
25,Sinaloa,006,Culiacán,6200240426,Porcentaje de mujeres de 60 a 64 años,2020,1.97885770932894,Porcentaje
25,Sinaloa,006,Culiacán,6200240427,Porcentaje de mujeres de 65 a 69 años,2015,1.1747688,Porcentaje
25,Sinaloa,006,Culiacán,6200240427,Porcentaje de mujeres de 65 a 69 años,2020,1.49148088877885,Porcentaje
25,Sinaloa,006,Culiacán,6200240428,Tasa de monolingüismo de la población de 5 años y más hablante de Otomí,2020,0,Porcentaje
25,Sinaloa,006,Culiacán,6200240430,Porcentaje de la población con limitación para caminar y moverse,2020,31.0834045336118,Porcentaje
25,Sinaloa,006,Culiacán,6200240431,Población de 5 años y más hablante de Purépecha (Tarasco),2020,101,Personas
25,Sinaloa,006,Culiacán,6200240432,Tasa de monolingüismo de la población de 5 años y más hablante de Zoque,2020,0,Porcentaje
25,Sinaloa,006,Culiacán,6200240433,Tasa de monolingüismo de la población de 5 años y más hablante de Lenguas zapotecas,2020,0.90252707581227,Porcentaje
25,Sinaloa,006,Culiacán,6200240434,Población de 5 años y más hablante de Chatino,2020,13,Personas
25,Sinaloa,006,Culiacán,6200240435,Porcentaje de la población con limitación para atender el cuidado personal,2020,4.69077982764258,Porcentaje
25,Sinaloa,006,Culiacán,6200240443,Porcentaje de mujeres de 35 a 39 años,2015,3.7899583,Porcentaje
25,Sinaloa,006,Culiacán,6200240443,Porcentaje de mujeres de 35 a 39 años,2020,3.7156243105395,Porcentaje
25,Sinaloa,006,Culiacán,6200240444,Porcentaje de hombres de 55 a 59 años,2015,1.8597836,Porcentaje
25,Sinaloa,006,Culiacán,6200240444,Porcentaje de hombres de 55 a 59 años,2020,2.06850629287134,Porcentaje
25,Sinaloa,006,Culiacán,6200240445,Porcentaje de hombres de 5 a 9 años,2015,4.6396241,Porcentaje
25,Sinaloa,006,Culiacán,6200240445,Porcentaje de hombres de 5 a 9 años,2020,4.25042103886536,Porcentaje
25,Sinaloa,006,Culiacán,6200240447,Porcentaje de la población de 15 años y más sin instrucción,2020,3.28297370383443,Porcentaje
25,Sinaloa,006,Culiacán,6200240449,Tasa de monolingüismo de la población de 5 años y más hablante de lengua indígena,2020,1.03319410859529,Porcentaje
25,Sinaloa,006,Culiacán,6200240450,Porcentaje de la población con limitación para ver,2020,62.6520257797749,Porcentaje
25,Sinaloa,006,Culiacán,6200240451,Población de 5 años y más hablante de Tarahumara,2020,55,Personas
25,Sinaloa,006,Culiacán,6200240452,Población de 5 años y más hablante de Chol (Ch''ol),2020,27,Personas
25,Sinaloa,006,Culiacán,6200240453,Población de 5 años y más hablante de Totonaca (Totonaco),2020,47,Personas
25,Sinaloa,006,Culiacán,6200240454,Tasa de monolingüismo de la población de 5 años y más hablante de Mazahua,2020,0,Porcentaje
25,Sinaloa,006,Culiacán,6200240458,Porcentaje de la población con discapacidad por edad avanzada,2020,28.1029919705737,Porcentaje
25,Sinaloa,006,Culiacán,6200240459,Porcentaje de la población con discapacidad por nacimiento,2020,16.3661238953932,Porcentaje
25,Sinaloa,006,Culiacán,6200240466,Población de 5 años y más hablante de Tlapaneco,2020,127,Personas
25,Sinaloa,006,Culiacán,6200240471,Porcentaje de la población derechohabiente en el IMSS,2015,59.449116,Porcentaje
25,Sinaloa,006,Culiacán,6200240471,Porcentaje de la población derechohabiente en el IMSS,2020,69.8484331998215,Porcentaje
25,Sinaloa,006,Culiacán,6200240475,Porcentaje de hombres de 80 a 84 años,2015,0.2658728,Porcentaje
25,Sinaloa,006,Culiacán,6200240475,Porcentaje de hombres de 80 a 84 años,2020,0.36158927571332,Porcentaje
25,Sinaloa,006,Culiacán,6200240477,Porcentaje de la población de 85 y más con limitación en la actividad,2020,29.083477440654,Porcentaje
25,Sinaloa,006,Culiacán,6200240478,Porcentaje de la población con limitación para escuchar,2020,17.5405841587292,Porcentaje
25,Sinaloa,006,Culiacán,6200240479,Porcentaje de la población con limitación para poner atención o aprender,2020,19.6512768583273,Porcentaje
25,Sinaloa,006,Culiacán,6200240480,Población de 5 años y más hablante de Huasteco,2020,47,Personas
25,Sinaloa,006,Culiacán,6200240481,Población de 5 años y más hablante de Tzotzil (Tsotsil),2020,32,Personas
25,Sinaloa,006,Culiacán,6200240486,Porcentaje de hombres de 25 a 29 años,2015,3.8865388,Porcentaje
25,Sinaloa,006,Culiacán,6200240486,Porcentaje de hombres de 25 a 29 años,2020,4.06663145946496,Porcentaje
25,Sinaloa,006,Culiacán,6200240488,Porcentaje de la población de 15 a 29 años con limitación en la actividad,2020,4.74158204374947,Porcentaje
25,Sinaloa,006,Culiacán,6200240493,Porcentaje de la población de 5 años y más hablante de lengua indígena,2020,0.493305832265173,Porcentaje
25,Sinaloa,006,Culiacán,6200240495,Porcentaje de la población con discapacidad por otra causa,2020,8.32772619207823,Porcentaje
25,Sinaloa,006,Culiacán,6200240496,Población de 5 años y más hablante de Náhuatl,2020,1887,Personas
25,Sinaloa,006,Culiacán,6200240497,Población no católica,2020,82334,Miles de personas
25,Sinaloa,006,Culiacán,6200240499,Porcentaje de la población que profesa la religión protestante y evangélica,2020,8.14395184996961,Porcentaje
25,Sinaloa,006,Culiacán,6200240507,Porcentaje de mujeres de 50 a 54 años,2015,2.8738795,Porcentaje
25,Sinaloa,006,Culiacán,6200240507,Porcentaje de mujeres de 50 a 54 años,2020,2.90249768141609,Porcentaje
25,Sinaloa,006,Culiacán,6200240509,Tasa de monolingüismo de la población de 5 años y más hablante de Tarahumara,2020,0,Porcentaje
25,Sinaloa,006,Culiacán,6200240518,Porcentaje de hombres de 30 a 34 años,2015,3.5671821,Porcentaje
25,Sinaloa,006,Culiacán,6200240518,Porcentaje de hombres de 30 a 34 años,2020,3.7279035708688,Porcentaje
25,Sinaloa,006,Culiacán,6200240520,Porcentaje de hombres de 20 a 24 años,2015,4.6838257,Porcentaje
25,Sinaloa,006,Culiacán,6200240520,Porcentaje de hombres de 20 a 24 años,2020,4.40685681883299,Porcentaje
25,Sinaloa,006,Culiacán,6200240521,Población de 5 años y más hablante de Zoque,2020,6,Personas
25,Sinaloa,006,Culiacán,6200240522,Tasa de monolingüismo de la población de 5 años y más hablante de Purépecha (Tarasco),2020,0.99009900990099,Porcentaje
25,Sinaloa,006,Culiacán,6200240532,Porcentaje de hombres de 45 a 49 años,2015,2.7241465,Porcentaje
25,Sinaloa,006,Culiacán,6200240532,Porcentaje de hombres de 45 a 49 años,2020,3.09996416053286,Porcentaje
25,Sinaloa,006,Culiacán,6200240533,Porcentaje de hombres de 50 a 54 años,2015,2.3621351,Porcentaje
25,Sinaloa,006,Culiacán,6200240533,Porcentaje de hombres de 50 a 54 años,2020,2.61777857199191,Porcentaje
25,Sinaloa,006,Culiacán,6200240534,Tasa de monolingüismo de la población de 5 años y más hablante de Resto de lenguas,2020,0.71813285457809,Porcentaje
25,Sinaloa,006,Culiacán,6200240535,Población de 5 años y más hablante de Mazateco,2020,295,Personas
25,Sinaloa,006,Culiacán,6200240536,Tasa de monolingüismo de la población de 5 años y más hablante de Tlapaneco,2020,1.57480314960629,Porcentaje
25,Sinaloa,006,Culiacán,6200240537,Tasa de monolingüismo de la población de 5 años y más hablante de Tzeltal (Tseltal),2020,0,Porcentaje
25,Sinaloa,006,Culiacán,6200240538,Población de 5 años y más hablante del Resto de lenguas,2020,557,Personas
25,Sinaloa,006,Culiacán,6200240539,Tasa de monolingüismo de la población de 5 años y más hablante de Lenguas chinantecas,2020,0,Porcentaje
25,Sinaloa,006,Culiacán,6200240540,Porcentaje de la población con discapacidad por enfermedad,2020,43.4306733055219,Porcentaje
25,Sinaloa,006,Culiacán,6200240548,Porcentaje de mujeres de 25 a 29 años,2015,3.9507417,Porcentaje
25,Sinaloa,006,Culiacán,6200240548,Porcentaje de mujeres de 25 a 29 años,2020,4.30413032388296,Porcentaje
25,Sinaloa,006,Culiacán,6200240549,Porcentaje de mujeres de 30 a 34 años,2015,4.0570466,Porcentaje
25,Sinaloa,006,Culiacán,6200240549,Porcentaje de mujeres de 30 a 34 años,2020,3.94294037370881,Porcentaje
25,Sinaloa,006,Culiacán,6205370864,Porcentaje de población que se considera afrodescendiente,2015,0.0082849,Porcentaje
25,Sinaloa,006,Culiacán,6205370864,Porcentaje de población que se considera afrodescendiente,2020,1.681165485835,Porcentaje
25,Sinaloa,006,Culiacán,6207019007,Porcentaje de la población de 12 años y más viuda,2015,4.3329059,Porcentaje
25,Sinaloa,006,Culiacán,6207019007,Porcentaje de la población de 12 años y más viuda,2020,4.54193009662412,Porcentaje
25,Sinaloa,006,Culiacán,6207019009,Porcentaje de la población de 12 años y más casada,2015,41.162395,Porcentaje
25,Sinaloa,006,Culiacán,6207019009,Porcentaje de la población de 12 años y más casada,2020,36.9491580182115,Porcentaje
25,Sinaloa,006,Culiacán,6207019010,Porcentaje de población de 25 años y más alfabeta,2015,95.457226,Porcentaje
25,Sinaloa,006,Culiacán,6207019010,Porcentaje de población de 25 años y más alfabeta,2020,96.6843622915402,Porcentaje
25,Sinaloa,006,Culiacán,6207019011,Porcentaje de la población de 12 años y más soltera,2015,35.283702,Porcentaje
25,Sinaloa,006,Culiacán,6207019011,Porcentaje de la población de 12 años y más soltera,2020,35.4943288003499,Porcentaje
25,Sinaloa,006,Culiacán,6207019012,Porcentaje de la población de 12 años y más separada,2015,4.716608,Porcentaje
25,Sinaloa,006,Culiacán,6207019012,Porcentaje de la población de 12 años y más separada,2020,5.07338760984532,Porcentaje
25,Sinaloa,006,Culiacán,6207019016,Porcentaje de la población de 12 años y más divorciada,2015,2.1585002,Porcentaje
25,Sinaloa,006,Culiacán,6207019016,Porcentaje de la población de 12 años y más divorciada,2020,2.64846514771959,Porcentaje
25,Sinaloa,006,Culiacán,6207019017,Porcentaje de población afiliada a otra institución,2015,0.6803159,Porcentaje
25,Sinaloa,006,Culiacán,6207019017,Porcentaje de población afiliada a otra institución,2020,0.49916534241013,Porcentaje
25,Sinaloa,006,Culiacán,6207019018,Porcentaje de población afiliada a servicios de salud,2015,82.2906,Porcentaje
25,Sinaloa,006,Culiacán,6207019018,Porcentaje de población afiliada a servicios de salud,2020,79.5125208015704,Porcentaje
25,Sinaloa,006,Culiacán,6207019019,Porcentaje de la población de 12 años y más en unión libre,2015,12.11899,Porcentaje
25,Sinaloa,006,Culiacán,6207019019,Porcentaje de la población de 12 años y más en unión libre,2020,15.2392987792755,Porcentaje
25,Sinaloa,006,Culiacán,6207019020,Porcentaje de población de 15 años y más sin escolaridad,2015,3.883023,Porcentaje
25,Sinaloa,006,Culiacán,6207019020,Porcentaje de población de 15 años y más sin escolaridad,2020,3.0662937241092,Porcentaje
25,Sinaloa,006,Culiacán,6207019022,Porcentaje de viviendas particulares habitadas propias,2015,73.558136,Porcentaje
25,Sinaloa,006,Culiacán,6207019022,Porcentaje de viviendas particulares habitadas propias,2020,74.9228619561274,Porcentaje
25,Sinaloa,006,Culiacán,6207019023,Porcentaje de hijos fallecidos de las mujeres de 15 a 49 años,2015,1.959498,Porcentaje
25,Sinaloa,006,Culiacán,6207019023,Porcentaje de hijos fallecidos de las mujeres de 15 a 49 años,2020,2.99880258761569,Porcentaje
25,Sinaloa,006,Culiacán,6207019024,Porcentaje de la población de 3 a 5 años que asiste a la escuela,2015,62.015831,Porcentaje
25,Sinaloa,006,Culiacán,6207019024,Porcentaje de la población de 3 a 5 años que asiste a la escuela,2020,62.003150751333,Porcentaje
25,Sinaloa,006,Culiacán,6207019026,Porcentaje de la población de 6 a 11 años que asiste a la escuela,2015,98.76801,Porcentaje
25,Sinaloa,006,Culiacán,6207019026,Porcentaje de la población de 6 a 11 años que asiste a la escuela,2020,96.5799175453897,Porcentaje
25,Sinaloa,006,Culiacán,6207019028,Porcentaje de la población de 12 a 14 años que asiste a la escuela,2015,95.291099,Porcentaje
25,Sinaloa,006,Culiacán,6207019028,Porcentaje de la población de 12 a 14 años que asiste a la escuela,2020,93.9341183834748,Porcentaje
25,Sinaloa,006,Culiacán,6207019029,Porcentaje de la población de 15 a 24 años que asiste a la escuela,2015,58.144634,Porcentaje
25,Sinaloa,006,Culiacán,6207019029,Porcentaje de la población de 15 a 24 años que asiste a la escuela,2020,57.1161635438682,Porcentaje
25,Sinaloa,006,Culiacán,6207019030,Porcentaje de población de 12 años y más económicamente activa,2015,53.34008,Porcentaje
25,Sinaloa,006,Culiacán,6207019030,Porcentaje de población de 12 años y más económicamente activa,2020,62.7507554972365,Porcentaje
25,Sinaloa,006,Culiacán,6207019031,Porcentaje de población de 15 años y más con escolaridad básica,2015,40.03078,Porcentaje
25,Sinaloa,006,Culiacán,6207019031,Porcentaje de población de 15 años y más con escolaridad básica,2020,37.6808209689961,Porcentaje
25,Sinaloa,006,Culiacán,6207019034,Porcentaje de población de 3 años y más hablante de lengua indígena,2015,0.4650013,Porcentaje
25,Sinaloa,006,Culiacán,6207019034,Porcentaje de población de 3 años y más hablante de lengua indígena,2020,0.485142129683914,Porcentaje
25,Sinaloa,006,Culiacán,6207019035,Porcentaje de la población de 12 años y más No Económicamente Activa,2015,46.522401,Porcentaje
25,Sinaloa,006,Culiacán,6207019035,Porcentaje de la población de 12 años y más No Económicamente Activa,2020,36.625089466778,Porcentaje
25,Sinaloa,006,Culiacán,6207019039,Porcentaje de la población de 12 años y más económicamente activa ocupada,2015,96.627022,Porcentaje
25,Sinaloa,006,Culiacán,6207019039,Porcentaje de la población de 12 años y más económicamente activa ocupada,2020,98.6649452077038,Porcentaje
25,Sinaloa,006,Culiacán,6207019040,Porcentaje de la población femenina de 12 años y más económicamente activa,2015,38.413735,Porcentaje
25,Sinaloa,006,Culiacán,6207019040,Porcentaje de la población femenina de 12 años y más económicamente activa,2020,42.8540311050737,Porcentaje
25,Sinaloa,006,Culiacán,6207019042,Porcentaje de viviendas particulares habitadas que disponen de Internet,2015,45.332587,Porcentaje
25,Sinaloa,006,Culiacán,6207019042,Porcentaje de viviendas particulares habitadas que disponen de Internet,2020,62.5313782240459,Porcentaje
25,Sinaloa,006,Culiacán,6207019043,Porcentaje de la población masculina de 12 años y más económicamente activa,2015,61.586265,Porcentaje
25,Sinaloa,006,Culiacán,6207019043,Porcentaje de la población masculina de 12 años y más económicamente activa,2020,57.1459688949263,Porcentaje
25,Sinaloa,006,Culiacán,6207019046,Porcentaje de viviendas particulares habitadas que disponen de computadora,2015,46.451017,Porcentaje
25,Sinaloa,006,Culiacán,6207019046,Porcentaje de viviendas particulares habitadas que disponen de computadora,2020,48.9077177986531,Porcentaje
25,Sinaloa,006,Culiacán,6207019047,Porcentaje de la población de 12 años y más no económicamente activa que estudia,2015,39.897796,Porcentaje
25,Sinaloa,006,Culiacán,6207019047,Porcentaje de la población de 12 años y más no económicamente activa que estudia,2020,41.0077116985075,Porcentaje
25,Sinaloa,006,Culiacán,6207019050,Porcentaje de viviendas particulares habitadas que disponen de teléfono fijo,2015,37.955524,Porcentaje
25,Sinaloa,006,Culiacán,6207019050,Porcentaje de viviendas particulares habitadas que disponen de teléfono fijo,2020,30.1707402060829,Porcentaje
25,Sinaloa,006,Culiacán,6207019051,Porcentaje de la población de 12 años y más sin especificar su situación conyugal,2015,0.2268994,Porcentaje
25,Sinaloa,006,Culiacán,6207019051,Porcentaje de la población de 12 años y más sin especificar su situación conyugal,2020,0.0534315479740745,Porcentaje
25,Sinaloa,006,Culiacán,6207019054,Porcentaje de la población femenina de 12 años y más económicamente activa ocupada,2015,97.827162,Porcentaje
25,Sinaloa,006,Culiacán,6207019054,Porcentaje de la población femenina de 12 años y más económicamente activa ocupada,2020,98.9589301887141,Porcentaje
25,Sinaloa,006,Culiacán,6207019055,Porcentaje de viviendas particulares habitadas que disponen de teléfono celular,2015,93.162334,Porcentaje
